  time, id, text, source, truncated, possibly_sensitive, scopes, in_reply_to_status_id, in_reply_to_user_id, in_reply_to_screen_name, favorited, retweeted, current_user_retweet, retweet_count, user_id, user_name, user_screen_name, user_location, user_description, user_url, user_protected, user_followers_count, user_friends_count, user_listed_count, user_created_at, user_time, user_favourites_count, user_utc_offset, user_time_zone, user_geo_enabled, user_verified, user_statuses_count, user_lang, user_contributors_enabled, user_is_translator, user_profile_image_url, user_profile_image_url_https, user_default_profile, user_default_profile_image, user_following, user_follow_request_sent, user_notifications, entities_hashtags, entities_urls, entities_user_mentions, contributors_id, contributors_screen_name, coordinates_type, coordinates_lng, coordinates_lat, has_father
1384879649, 402840563935768577, @justinbieber Love you so much !!! Please notice me x106, web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 571668095, Alone., SilviapBelieber, NULL, Hi i'm Silvia and I'm a belieber ; i love JB... Follow me and i follow you ....  #PROMISE, NULL, 0, 640, 1998, 0, Sat May 05 11:27:56 +0000 2012, 1336217276, 95, 3600, Rome, 0, 0, 1815, it, 0, false, http://pbs.twimg.com/profile_images/378800000693538655/d6ce0984d157dc1fbb36bb4e7834b072_normal.jpeg, https://pbs.twimg.com/profile_images/378800000693538655/d6ce0984d157dc1fbb36bb4e7834b072_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879649, 402840562879193088, @justinbieber This Video is for you Justin we love you ♥ @1997MariaBieber https://t.co/yoCTp1FjmT #BeliebersTogetherForJustin ♥ #OneTime 33, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 122953285, Georgina Belieber♥, Georgina_Biebs_, NULL, Born to be a Belieber♥ @justinbieber ily♥ I'm 19 and i'm a true Belieber ♥ #musicmondays #Believe in your Dreams♥ #BadDay♥#AllBad♥@LilTwist follows 22.07 2013♥, http://t.co/CbjGfzEOAE, 0, 1580, 1800, 8, Sun Mar 14 13:22:02 +0000 2010, 1268572922, 7064, -10800, Greenland, 0, 0, 19988, de, 0, false, http://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, https://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BeliebersTogetherForJustin";"indices":[98;125]};{"text":"OneTime";"indices":[128;136]}], [{"url":"https: / /t.co /yoCTp1FjmT";"expanded_url":"https: / /www.youtube.com /watch?v=SIffRsbvYYs&feature=youtube_gdata_player";"display_url":"youtube.com /watch?v=SIffRs u2026";"indices":[74;97]}], [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]};{"screen_name":"1997MariaBieber";"name":"Maria-Magdalena ";"id":265011639;"id_str":"265011639";"indices":[57;73]}], NULL, NULL, NULL, 0, 0, 0
1384879648, 402840558902579200, Thanks for teaching us to believe kidrauhl @justinbieber, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 1428797592, Ivana Tovar Alba, tovar_ivana, NULL, Instargram: ivana_tovar. Facebook: Ivana tovar alba., NULL, 0, 13, 25, 0, Tue May 14 20:52:15 +0000 2013, 1368564735, 31, 0, NULL, 0, 0, 92, es, 0, false, http://pbs.twimg.com/profile_images/378800000193653141/ee7b3a14b2b25a2894b799690b95a917_normal.jpeg, https://pbs.twimg.com/profile_images/378800000193653141/ee7b3a14b2b25a2894b799690b95a917_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[43;56]}], NULL, NULL, NULL, 0, 0, 0
1384879648, 402840557787291648, RT @scooterbraun: This pic of the sold out stadium with @justinbieber in the middle from Mexico last night is amazing.… http://t.co/emf5p1T…, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 1431, 1163656182, ✨JUSTINBIEBER✨, faydixon_JB, NULL, ✨Dont let the pants wear you; wear the pants✨, NULL, 0, 479, 1121, 1, Sat Feb 09 18:16:22 +0000 2013, 1360433782, 1835, -36000, Hawaii, 0, 0, 3340, en, 0, false, http://pbs.twimg.com/profile_images/378800000748159178/6805252e83bca60b4fb610a60629693d_normal.jpeg, https://pbs.twimg.com/profile_images/378800000748159178/6805252e83bca60b4fb610a60629693d_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[56;69]}], NULL, NULL, NULL, 0, 0, 0
1384879648, 402840557745369088, RT @scooterbraun: This pic of the sold out stadium with @justinbieber in the middle from Mexico last night is amazing.… http://t.co/emf5p1T…, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 1431, 925707193, Nadine Bieber ❤, nadine_shawty, NULL, I met my idol @justinbieber on 5th April at the #BELIEVEtour | met @dankanter and @djtayjames too | @weknowthedj follows me | Belieber forever ❤ | #dreamBIG, http://t.co/uqw3bsQgou, 0, 1256, 1681, 2, Sun Nov 04 16:50:29 +0000 2012, 1352047829, 4274, 3600, Amsterdam, 0, 0, 7108, de, 0, false, http://pbs.twimg.com/profile_images/378800000359633615/89d8c7b5550b5efb234dff6ed0d32115_normal.jpeg, https://pbs.twimg.com/profile_images/378800000359633615/89d8c7b5550b5efb234dff6ed0d32115_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[56;69]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840556688003073, @justinbieber Thanks Justin!, web, 0, 0, NULL, 402744591750676480, 27260086, justinbieber, 0, 0, NULL, 0, 440765024, Marie-Laure, bumblezaynie, NULL, ☼A balanced diet means a cupcake in each hand☼, NULL, 0, 1785, 1127, 2, Mon Dec 19 11:41:18 +0000 2011, 1324294878, 1133, 3600, Amsterdam, 1, 0, 11387, en, 0, false, http://pbs.twimg.com/profile_images/378800000667920566/bbc7cacf79bd3d0405b93022192db89c_normal.jpeg, https://pbs.twimg.com/profile_images/378800000667920566/bbc7cacf79bd3d0405b93022192db89c_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, -1
1384879647, 402840555560120320, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18703, 540088637, heartbreaker, SwagOn_JBieber, NULL, He is more than an artist; he is some body who's changed millions of lifes; Those people are BELIEBERS. He's living his dream because of us. I love you kidrauhl, NULL, 0, 416, 925, 1, Thu Mar 29 16:07:54 +0000 2012, 1333037274, 682, 3600, Amsterdam, 1, 0, 3022, en, 0, false, http://pbs.twimg.com/profile_images/378800000327646793/eaaf5c6ff948c309c698c5ab89fa001c_normal.jpeg, https://pbs.twimg.com/profile_images/378800000327646793/eaaf5c6ff948c309c698c5ab89fa001c_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840554889035777, RT @AlfredoFlores: Night 1 in Mexico was NUTS!!!! Now back at the hotel with @justinbieber reminiscing about the times we've had here in Me…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 18703, 1720396560, , whrollg, NULL, tryin' to tell me that I'm just like the others, NULL, 0, 617, 978, 0, Sun Sep 01 22:35:15 +0000 2013, 1378074915, 1301, -36000, Hawaii, 1, 0, 9182, pt, 0, false, http://pbs.twimg.com/profile_images/378800000758362885/9998ef8073324bbcc22b0e0bec958696_normal.png, https://pbs.twimg.com/profile_images/378800000758362885/9998ef8073324bbcc22b0e0bec958696_normal.png, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"AlfredoFlores";"name":"Alfredo Flores";"id":19743731;"id_str":"19743731";"indices":[3;17]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[77;90]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840553639145472, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 174306659, ▲, _teamkidrahul, NULL, •♡just look at us now♡•, NULL, 0, 1154, 1985, 0, Tue Aug 03 16:25:38 +0000 2010, 1280852738, 3032, -10800, Santiago, 1, 0, 13948, es, 0, false, http://pbs.twimg.com/profile_images/378800000751137067/e5b6bdd98d97738d497862236aec83dc_normal.jpeg, https://pbs.twimg.com/profile_images/378800000751137067/e5b6bdd98d97738d497862236aec83dc_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840554326990849, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 494340517, PYD , ItsTamzz, NULL, ♥Gσttα Pяσвℓєм...Sσℓνє It♥ #Belieber 26/3/12 8/3/13 He winked at me#Angel#TeamMindless9/10#JCat#Mahonie#o2l #LoveYourLife #janoskians19/2/13 #Arianator#Youtuber, NULL, 0, 798, 1912, 2, Thu Feb 16 20:01:45 +0000 2012, 1329422505, 3596, 0, Casablanca, 1, 0, 11310, en, 0, false, http://pbs.twimg.com/profile_images/378800000721379559/a339a310f1293732a926704287b303d5_normal.jpeg, https://pbs.twimg.com/profile_images/378800000721379559/a339a310f1293732a926704287b303d5_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840557468524544, RT @MTVNews: The #BelieveMovie is only five weeks away! We talked to Jon Chu about what fans will learn about @JustinBieber: http://t.co/eQ…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 16136, 632393885, PYD, michelhunter12, NULL, Tengo un sueño por cumplir pero luego hay una voz dentro de mi cabeza diciendo tu nunca lo alcanzarás                  @matthunter123  @justinbieber, http://t.co/uQf1XMCNCX, 0, 909, 1171, 0, Tue Jul 10 23:15:15 +0000 2012, 1341962115, 4117, -14400, Atlantic Time (Canada), 0, 0, 8557, es, 0, false, http://pbs.twimg.com/profile_images/378800000759208021/7c641374306f5019a250aa0ba04a57a3_normal.png, https://pbs.twimg.com/profile_images/378800000759208021/7c641374306f5019a250aa0ba04a57a3_normal.png, 0, 0, 0, 0, 0, [{"text":"BelieveMovie";"indices":[17;30]}], "NULL", [{"screen_name":"MTVNews";"name":"MTV News";"id":40076725;"id_str":"40076725";"indices":[3;11]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[110;123]}], NULL, NULL, NULL, 0, 0, 0
1384879647, 402840557455941632, “@justinbieber: ima put u down”, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, 402746595180953600, 27260086, justinbieber, 0, 0, NULL, 0, 485256817, Celi, CeliUbe, 9, Felizmente enamorada de @justinbieber. 'We will catch you if you fall', NULL, 0, 588, 1383, 0, Tue Feb 07 00:48:00 +0000 2012, 1328575680, 996, -7200, Brasilia, 1, 0, 21942, es, 0, false, http://pbs.twimg.com/profile_images/378800000762084350/934f9ddae602a8cb47cf299aadfb7288_normal.jpeg, https://pbs.twimg.com/profile_images/378800000762084350/934f9ddae602a8cb47cf299aadfb7288_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[1;14]}], NULL, NULL, NULL, 0, 0, -1
1384879646, 402840553307770880, RT @justinbieber: But most important. In less than 12 hours Me and @rkelly gonna #PYD. #PYDTonightAtMidnight u ready? http://t.co/KjSR47BC4y, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 53072, 415927096, belle , proudbyl0u, NULL, NULL, NULL, 0, 2355, 2011, 1, Sat Nov 19 00:42:05 +0000 2011, 1321663325, 1056, -7200, Brasilia, 1, 0, 42056, en, 0, false, http://pbs.twimg.com/profile_images/378800000674435168/a56cb3116f47e0643bfbe2db4fb1d5c9_normal.jpeg, https://pbs.twimg.com/profile_images/378800000674435168/a56cb3116f47e0643bfbe2db4fb1d5c9_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"PYD";"indices":[81;85]};{"text":"PYDTonightAtMidnight";"indices":[87;108]}], "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]};{"screen_name":"rkelly";"name":"R. Kelly";"id":47186755;"id_str":"47186755";"indices":[67;74]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840549897420800, Many songs by @justinbieber describe my Feelings &lt;3, web, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 1493698411, Dana ❤️, Daniloveshoran, NULL, #Directioner #Janoskianator #Mahomie #Pointer  Beau; Teddy and Danny Edge are following, NULL, 0, 405, 511, 0, Sat Jun 08 19:07:37 +0000 2013, 1370718457, 1695, 0, NULL, 0, 0, 2274, de, 0, false, http://pbs.twimg.com/profile_images/378800000739271593/3ff91a7accee26118112ef68c7cfe28d_normal.jpeg, https://pbs.twimg.com/profile_images/378800000739271593/3ff91a7accee26118112ef68c7cfe28d_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[14;27]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840552963465217, RT @scooterbraun: @DevotedBiebz no. anyone who buys tix to #believemovie gets a code on friday to be the 1st to get #alone by @justinbieber…, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 536, 618063512, Justin Bieber Fan, justinbieberIDS, NULL, In theaters Christmas Day. #BelieveMovie. Make sure you catch all #FilmFridays., http://t.co/recVbjjq3M, 0, 4696, 1787, 4, Mon Jun 25 12:45:08 +0000 2012, 1340628308, 52, 25200, Bangkok, 0, 0, 16427, en, 0, false, http://pbs.twimg.com/profile_images/378800000742353576/b6333b3a68fe18db295fe15cfda62768_normal.jpeg, https://pbs.twimg.com/profile_images/378800000742353576/b6333b3a68fe18db295fe15cfda62768_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"believemovie";"indices":[59;72]};{"text":"alone";"indices":[116;122]}], "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"DevotedBiebz";"name":"Linnn";"id":235815638;"id_str":"235815638";"indices":[18;31]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[126;139]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840552942477312, RT @ChaskaBorek @JustinBieber Sometimes the best thing to say is - nothing at all. SILENCE is POWERFUL... PS Love u Justin Bieber, <a href="http://twittbot.net/" rel="nofollow">twittbot.net</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 186345798, Justin Bieber Lovers, JustinLovesUK, NULL, love quotes dedicated to Justin Bieber, NULL, 0, 552, 165, 4, Fri Sep 03 05:57:38 +0000 2010, 1283493458, 0, -32400, Alaska, 0, 0, 39324, en, 0, false, http://pbs.twimg.com/profile_images/1403606413/justin-bieber-red-paris_normal.jpg, https://pbs.twimg.com/profile_images/1403606413/justin-bieber-red-paris_normal.jpg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"ChaskaBorek";"name":"MUFC Chaska Borek";"id":180330699;"id_str":"180330699";"indices":[3;15]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[16;29]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840550233370624, @motown @justinbieber @Usher @LA_Reid @scooterbraun follow Me http://t.co/nBseeeRvaR http://t.co/gnVCKgynZr I BELIEVErrr, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, 0, 0, NULL, -1, 41428985, motown, 0, 0, NULL, 0, 1470333079, Vahe, VaheegoryanVahe, NULL, BELIEVE IN MY DREAM..., NULL, 0, 12, 32, 1, Thu May 30 17:57:14 +0000 2013, 1369936634, 143, 0, NULL, 0, 0, 24998, en, 0, false, http://pbs.twimg.com/profile_images/3732954249/d59aeef7ed45c1793a020663165d36c4_normal.jpeg, https://pbs.twimg.com/profile_images/3732954249/d59aeef7ed45c1793a020663165d36c4_normal.jpeg, 1, 0, 0, 0, 0, "NULL", [{"url":"http: / /t.co /nBseeeRvaR";"expanded_url":"http: / /www.youtube.com /watch?v=QuOjqWySlg0";"display_url":"youtube.com /watch?v=QuOjqW u2026";"indices":[62;84]};{"url":"http: / /t.co /gnVCKgynZr";"expanded_url":"http: / /www.youtube.com /watch?v=M-aZKh6PVMM";"display_url":"youtube.com /watch?v=M-aZKh u2026";"indices":[85;107]}], [{"screen_name":"motown";"name":"Motown Records";"id":41428985;"id_str":"41428985";"indices":[0;7]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[8;21]};{"screen_name":"Usher";"name":"Usher Raymond IV";"id":40908929;"id_str":"40908929";"indices":[22;28]};{"screen_name":"LA_Reid";"name":"LA Reid";"id":373101137;"id_str":"373101137";"indices":[29;37]};{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[38;51]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840550048419840, RT @onkidrauhlsway: "@justinbieber: video shoot. #journals #AllThatMatters" http://t.co/Ty7gkZfYmn, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 4, 1860635707, ♌, ashleymccanxo, NULL, @justinbieber was my life saver; #beliebers also save my life. You guys are my #family. Just be yourself. belieber; mahomie; arianator; selenator; directioner, http://t.co/gPqByZE2xn, 0, 328, 240, 5, Fri Sep 13 13:25:29 +0000 2013, 1379078729, 158, 10800, Baghdad, 1, 0, 2301, en, 0, false, http://pbs.twimg.com/profile_images/378800000753094171/e99b3ee8c776c9dcfc1bd394563e2d34_normal.jpeg, https://pbs.twimg.com/profile_images/378800000753094171/e99b3ee8c776c9dcfc1bd394563e2d34_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"journals";"indices":[49;58]};{"text":"AllThatMatters";"indices":[59;74]}], "NULL", [{"screen_name":"onkidrauhlsway";"name":"pyd";"id":1332081686;"id_str":"1332081686";"indices":[3;18]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[21;34]}], NULL, NULL, NULL, 0, 0, 0
1384879646, 402840549180592128, RT @Justinu_bieber: @justinbieber our relationship is unbreakable http://t.co/4GppqIdE2l #MTVStars Justin Bieber, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 26, 2160944318, All bad., Justinlovee12, NULL, BT 8.04.13 so amazing.. Belieber ∞ until the end. My second family; my loves. ♥ will u always be there? I promise don't worry..♥, NULL, 0, 175, 437, 0, Mon Oct 28 13:53:30 +0000 2013, 1382968410, 13, 0, NULL, 0, 0, 942, fr, 0, false, http://pbs.twimg.com/profile_images/378800000660266663/2844c688c9ce9bfd447fad57632e37bf_normal.jpeg, https://pbs.twimg.com/profile_images/378800000660266663/2844c688c9ce9bfd447fad57632e37bf_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"MTVStars";"indices":[89;98]}], "NULL", [{"screen_name":"Justinu_bieber";"name":"Justin Bieber";"id":1012211918;"id_str":"1012211918";"indices":[3;18]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[20;33]}], NULL, NULL, NULL, 0, 0, 0
